plate_num,temperature_deg_c,time_h,scale_mol,stirring_shaking,concentration_mol_l,startingmat_1_name,startingmat_1_eq,startingmat_2_name,startingmat_2_eq,reagent_1_cas,reagent_1_name,reagent_1_smiles,reagent_1_eq,reagent_2_cas,reagent_2_name,reagent_2_smiles,reagent_2_eq,catalyst_cas,catalyst_name,catalyst_smiles,catalyst_eq,ligand_cas,ligand_name,ligand_eq,solvent_1_cas,solvent_1_name,solvent_1_smiles,solvent_1_fraction,product_1_area,selectivity_area
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,80-70-6,Tetramethylguanidine,CN(C)C(=N)N(C)C,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1262046-34-3,RockPhos,0.04,106-42-3,p-xylene,CC1=CC=C(C=C1)C,1,0.133,1.000
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,51364-51-3,[Pd2(dba)3],C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],0.02,255836-67-0,TrixiePhos,0.04,75-85-4,2-methyl-2-butanol,CCC(C)(C)O,1,0.122,0.480
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,80-70-6,Tetramethylguanidine,CN(C)C(=N)N(C)C,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1160861-53-9,tBuBrettPhos,0.04,95-47-6,o-xylene,CC1=CC=CC=C1C,1,0.120,0.680
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-09-3,NaOAc,CC(=O)[O-].[Na+],2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1160861-53-9,tBuBrettPhos,0.04,106-42-3,p-xylene,CC1=CC=C(C=C1)C,1,0.110,0.503
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,80-70-6,Tetramethylguanidine,CN(C)C(=N)N(C)C,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1262046-34-3,RockPhos,0.04,108-88-3,toluene,CC1=CC=CC=C1,1,0.103,0.931
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,80-70-6,Tetramethylguanidine,CN(C)C(=N)N(C)C,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1160861-53-9,tBuBrettPhos,0.04,106-42-3,p-xylene,CC1=CC=C(C=C1)C,1,0.095,0.689
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-09-3,NaOAc,CC(=O)[O-].[Na+],2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1160861-53-9,tBuBrettPhos,0.04,95-47-6,o-xylene,CC1=CC=CC=C1C,1,0.091,0.552
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,672937-61-0,cataCXium PtB,0.04,107-12-0,propionitrile,CCC#N,1,0.089,0.511
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1053658-91-5,cataCXium POMetB,0.04,107-12-0,propionitrile,CCC#N,1,0.082,0.696
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-09-3,NaOAc,CC(=O)[O-].[Na+],2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1160861-53-9,tBuBrettPhos,0.04,108-88-3,toluene,CC1=CC=CC=C1,1,0.070,0.568
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,2622-14-2,P(Cy)3,0.04,123-92-2,isoamyl acetate,CC(C)CCOC(=O)C,1,0.049,0.000
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,19455-23-3 ,KOPivalate,CC(C)(C)C(=O)[O-].[K+],2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1160861-53-9,tBuBrettPhos,0.04,108-88-3,toluene,CC1=CC=CC=C1,1,0.030,0.000
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,19455-23-3 ,KOPivalate,CC(C)(C)C(=O)[O-].[K+],2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1160861-53-9,tBuBrettPhos,0.04,95-47-6,o-xylene,CC1=CC=CC=C1C,1,0.028,0.000
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,19455-23-3 ,KOPivalate,CC(C)(C)C(=O)[O-].[K+],2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1160861-53-9,tBuBrettPhos,0.04,106-42-3,p-xylene,CC1=CC=C(C=C1)C,1,0.019,0.000
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,51364-51-3,[Pd2(dba)3],C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],0.02,1053658-91-5,cataCXium POMetB,0.04,109-99-9,tetrahydrofuran,C1CCOC1,1,0.019,0.000
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,857356-94-6,Me4tBuXPhos,0.04,109-99-9,tetrahydrofuran,C1CCOC1,1,0.011,0.000
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,2622-14-2,P(Cy)3,0.04,100-66-3,anisole,COC1=CC=CC=C1,1,0.000,0.000
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,53597-69-6,pta,0.04,100-66-3,anisole,COC1=CC=CC=C1,1,0.000,0.000
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,2622-14-2,P(Cy)3,0.04,110-19-0,isobutyl acetate,CC(C)COC(=O)C,1,0.000,0.000
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,53597-69-6,pta,0.04,110-19-0,isobutyl acetate,CC(C)COC(=O)C,1,0.000,0.000
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,2622-14-2,P(Cy)3,0.04,109-60-4,n-propyl acetate,CCCOC(=O)C,1,0.000,0.000
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,53597-69-6,pta,0.04,109-60-4,n-propyl acetate,CCCOC(=O)C,1,0.000,0.000
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7087-68-5,diisopropylethyl amine,CCN(C(C)C)C(C)C,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1160861-53-9,tBuBrettPhos,0.04,95-47-6,o-xylene,CC1=CC=CC=C1C,1,0.000,0.000
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7087-68-5,diisopropylethyl amine,CCN(C(C)C)C(C)C,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1160861-53-9,tBuBrettPhos,0.04,106-42-3,p-xylene,CC1=CC=C(C=C1)C,1,0.000,0.000
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,2622-14-2,P(Cy)3,0.04,109-99-9,tetrahydrofuran,C1CCOC1,1,0.000,0.000
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,53597-69-6,pta,0.04,109-99-9,tetrahydrofuran,C1CCOC1,1,0.000,0.000
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7087-68-5,diisopropylethyl amine,CCN(C(C)C)C(C)C,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1160861-53-9,tBuBrettPhos,0.04,108-88-3,toluene,CC1=CC=CC=C1,1,0.000,0.000
